Crop_Type,Fertilizer_Type,Nitrogen_kg_ha,Irrigation_Method,Irrigation_Water_mm,Avg_Temperature_C,Rainfall_mm,Humidity_%,CO2_kg_ha,CH4_kg_ha,N2O_kg_ha,Total_GHG_kgCO2e,Scenario_Type,Intervention_Type
Wheat,Mixed,241.92910912172297,Sprinkler,784.8051476826816,20.92063793207253,1451.8796376500288,78.75102871327007,655.3455405329584,2.1230016069191966,3.9520923237857195,1886.1440931940829,Baseline,None
Wheat,Mixed,159.36228057408053,Sprinkler,592.2641209151853,22.213774031355257,1451.8796376500288,78.75102871327007,501.734771127449,1.603964739904805,1.7221304599723828,1055.0287666968393,Counterfactual,Reduced_Input
Wheat,Mixed,183.14483403702272,Sprinkler,609.7265937729218,22.22103404166622,1451.8796376500288,78.75102871327007,514.8805773921905,1.456146418155796,1.5977032607522021,1027.3998095502416,Counterfactual,Reduced_Input
Wheat,Mixed,198.79425867108867,Sprinkler,647.6209734234017,22.668620308545712,1451.8796376500288,78.75102871327007,547.0568247617244,1.359438585862882,2.645564840228265,1369.4211117963196,Counterfactual,Reduced_Input
Soybean,Synthetic,257.8248685565459,Sprinkler,323.9791488479834,10.74167634661311,377.16638442113594,58.341543606413836,279.8338834165965,2.821627681906088,2.276550293063589,1028.7865627971983,Baseline,None
Soybean,Synthetic,225.80086368159087,Sprinkler,275.96033057167585,12.082717649963294,377.16638442113594,58.341543606413836,233.3213938091873,2.0166307223461475,2.84988889516841,1133.0040526280272,Counterfactual,Reduced_Input
Soybean,Synthetic,229.12225882480325,Sprinkler,285.6486799078902,12.305319077268797,377.16638442113594,58.341543606413836,245.84706645049653,2.009087726939251,2.8997787201403957,1160.2083182258157,Counterfactual,Reduced_Input
Soybean,Synthetic,207.98153853328725,Sprinkler,261.76134001791337,12.320014082190344,377.16638442113594,58.341543606413836,219.6513918012792,1.6992256919350914,2.42205451517264,983.9042796211031,Counterfactual,Reduced_Input
Soybean,Synthetic,214.0810381093338,Sprinkler,1126.4616695553327,24.79108286652695,693.7020028363318,50.35793102100141,941.2418865100428,1.9239000943253535,2.0369445106621167,1596.3488530454874,Baseline,None
Soybean,Synthetic,178.0972728530468,Sprinkler,875.8111838977152,26.092209472030113,693.7020028363318,50.35793102100141,730.2948016580498,1.2595300546006492,1.9487016549493608,1342.4961461979756,Counterfactual,Reduced_Input
Soybean,Synthetic,168.7303003314314,Sprinkler,842.5590331270139,25.851681279535796,693.7020028363318,50.35793102100141,699.6496955052475,1.1775107603858945,2.3509614996530854,1429.6739914115142,Counterfactual,Reduced_Input
Soybean,Synthetic,157.51816354855623,Sprinkler,800.3034198129051,26.55926243241925,693.7020028363318,50.35793102100141,676.4351800243088,1.4214070506372682,2.1885986033725757,1364.1727400952682,Counterfactual,Reduced_Input
Rice,Organic,170.00622309464296,Rainfed,291.2827525367824,15.15999498999124,525.47684039109,65.39316592021679,257.2077055870329,3.8308486336752865,1.2279363790323425,718.9039623805531,Baseline,None
Rice,Organic,121.95675241870376,Rainfed,260.9460924373968,17.125351277049553,525.47684039109,65.39316592021679,226.99858933916286,2.544954287397512,1.6597090636798302,785.21574750069,Counterfactual,Reduced_Input
Rice,Organic,138.99509819543212,Rainfed,225.67967010775254,16.449415649735425,525.47684039109,65.39316592021679,203.69693583288856,2.531024562099456,1.8985621738222511,832.7440776844059,Counterfactual,Reduced_Input
Rice,Organic,125.38008344248506,Rainfed,212.22529846314129,17.081203594361963,525.47684039109,65.39316592021679,187.07474636816931,2.731357966854077,1.037531062971404,564.5429523049997,Counterfactual,Reduced_Input
Rice,Synthetic,82.93017721636099,Sprinkler,235.42338984315109,29.022311240603607,697.2102442065657,51.27102278724011,225.11155619821062,2.70873370838922,0.7455167869469282,514.9939014181257,Baseline,None
Rice,Synthetic,68.28769362655734,Sprinkler,191.8150827717907,30.57631138409603,697.2102442065657,51.27102278724011,189.0167060151639,1.940839553469909,0.7144802636320704,450.4528134142686,Counterfactual,Reduced_Input
Rice,Synthetic,50.34442751957234,Sprinkler,205.71851351729143,30.37278204124458,697.2102442065657,51.27102278724011,199.4182829774383,2.100173936582452,0.13948374611703357,293.4887877348756,Counterfactual,Reduced_Input
Rice,Synthetic,65.74299931582482,Sprinkler,185.98016827008132,30.60762003626335,697.2102442065657,51.27102278724011,178.71405893989908,1.818986300534821,0.593303267533721,400.9930901783184,Counterfactual,Reduced_Input
Sugarcane,Mixed,77.55943886496325,Drip,227.698897103565,25.107913533990494,501.02373586569195,52.78691138717228,214.35093291485092,4.8979536494041085,0.9126993576612767,608.7841827330142,Baseline,None
Sugarcane,Mixed,65.70497005595257,Drip,179.43284222329638,26.61947096716298,501.02373586569195,52.78691138717228,170.14133592327354,3.04407072207127,0.7573542294502117,471.93466435121843,Counterfactual,Reduced_Input
Sugarcane,Mixed,67.67763071663146,Drip,191.8687495948166,26.91312025789566,501.02373586569195,52.78691138717228,186.0565468219797,3.4650520699991336,0.4923998760631984,419.4180116387912,Counterfactual,Reduced_Input
Sugarcane,Mixed,54.19557913060415,Drip,159.84944398126243,26.72294932702641,501.02373586569195,52.78691138717228,162.22134276340893,3.157742444273147,0.7857488241552232,475.3180534684941,Counterfactual,Reduced_Input
Rice,Organic,186.4638585941595,Sprinkler,529.5800682987406,12.109023372940193,505.57335168930115,83.14313026778439,441.02915748024583,2.9834115098222584,1.540428317046456,974.6620837056462,Baseline,None
Rice,Organic,117.91060762256339,Sprinkler,381.1750505068526,14.01678802457736,505.57335168930115,83.14313026778439,319.8144106884839,2.3563412681450595,0.7757827684200128,609.9062073812743,Counterfactual,Reduced_Input
Rice,Organic,134.19807699093,Sprinkler,406.3194736370242,13.382009544098036,505.57335168930115,83.14313026778439,347.009658295742,1.7997096841056395,2.1396645445094147,1029.6224346621884,Counterfactual,Reduced_Input
Rice,Organic,148.46601056233845,Sprinkler,454.2003937013447,13.724987915370583,505.57335168930115,83.14313026778439,381.7902470907072,1.904597617867169,1.6631206337157194,925.0151363846708,Counterfactual,Reduced_Input
Soybean,Organic,72.77621984381575,Rainfed,296.6150685396618,29.20983733064295,334.4847620017253,54.47283524196,269.6684297907606,3.013972342291936,1.0572329817300066,660.073166903601,Baseline,None
Soybean,Organic,48.15222024640508,Rainfed,252.14718400503426,30.960203839781116,334.4847620017253,54.47283524196,239.4172973616598,2.161787997794258,0.04496586813362402,306.8618260103362,Counterfactual,Reduced_Input
Soybean,Organic,64.04736945928141,Rainfed,210.69377410874154,30.476787177264743,334.4847620017253,54.47283524196,200.89549495262256,2.2009017017400265,1.0279653718592574,562.2517183101819,Counterfactual,Reduced_Input
Soybean,Organic,48.17018826816566,Rainfed,220.45028669518877,31.138050015162122,334.4847620017253,54.47283524196,217.24482538994738,1.8818686545282628,0.4735596278951391,405.4123108659054,Counterfactual,Reduced_Input
Soybean,Organic,213.1322306122854,Flood,1041.1912726303915,15.76850193301581,1316.6282689767695,62.43067592125526,854.4963979876668,1.9860195825863247,2.133475646139248,1539.9226301018207,Baseline,None
Soybean,Organic,145.07038411433305,Flood,929.4369205217026,17.654679096586513,1316.6282689767695,62.43067592125526,758.428640359384,1.3049260490629482,1.6039114670020425,1269.0174087525663,Counterfactual,Reduced_Input
Soybean,Organic,175.36404787929024,Flood,762.4038028341037,17.107116210484943,1316.6282689767695,62.43067592125526,631.2528621228482,1.4440548010254382,2.389331815649332,1379.375113211985,Counterfactual,Reduced_Input
Soybean,Organic,187.96513659094032,Flood,922.6639910037211,17.486801396046836,1316.6282689767695,62.43067592125526,755.67318098511,1.2681679205408767,2.5403513701930907,1544.402087316173,Counterfactual,Reduced_Input
Wheat,Organic,91.31495365990685,Drip,553.6459760127133,16.59970054839493,827.1585111570315,70.19519354376949,462.36782808344907,4.9025264606036085,0.7680330875270629,813.8048496816041,Baseline,None
Wheat,Organic,66.43497459126318,Drip,481.7910334944439,17.673654840656084,827.1585111570315,70.19519354376949,407.97734170533147,3.6076760184636636,0.6564834826609394,693.8013199998829,Counterfactual,Reduced_Input
Wheat,Organic,72.918826536049,Drip,488.2943489124552,17.92037722874567,827.1585111570315,70.19519354376949,409.974783668642,3.4182459934914253,0.5311858317902314,653.7243113794166,Counterfactual,Reduced_Input
Wheat,Organic,58.792284324389634,Drip,420.4346962992069,17.984981182459585,827.1585111570315,70.19519354376949,352.7439831309742,3.3186678961545426,0.5897058451183305,611.4430223801003,Counterfactual,Reduced_Input
Rice,Organic,298.08014761828485,Flood,1054.348330373336,30.942515867160857,916.2838848228438,63.34240190551418,885.4239428083234,15.0,3.608186119131277,2335.663406309444,Baseline,None
Rice,Organic,267.14881120056674,Flood,862.8339687243649,32.32000295432846,916.2838848228438,63.34240190551418,728.411526086031,10.112196871159906,3.3242525420554117,1971.8437053975413,Counterfactual,Reduced_Input
Rice,Organic,191.91666148964353,Flood,796.7201519699537,32.58813903089105,916.2838848228438,63.34240190551418,676.2256294025075,10.178814344049021,2.0512075241393415,1541.9558301972568,Counterfactual,Reduced_Input
Rice,Organic,207.70748499935675,Flood,820.5944942407181,32.4303041748212,916.2838848228438,63.34240190551418,691.4476834095027,10.084557379254315,2.4203211215779903,1664.8173121211016,Counterfactual,Reduced_Input
Maize,Organic,270.1055081049758,Sprinkler,769.0575515405063,28.723611369931128,354.1869745291204,44.69190766754359,651.6502180094565,4.4954603381008695,3.782950745439968,1891.3560486030888,Baseline,None
Maize,Organic,217.8430087725288,Sprinkler,569.2469741035942,29.918633084591825,354.1869745291204,44.69190766754359,497.1232734109036,3.0761716684331066,2.718980201119724,1384.283665055409,Counterfactual,Reduced_Input
Maize,Organic,197.74434238194715,Sprinkler,683.7240580949914,30.585054569828124,354.1869745291204,44.69190766754359,586.7738532012681,2.7934621590206525,2.293808957714782,1340.1654765757894,Counterfactual,Reduced_Input
Maize,Organic,242.9198829898119,Sprinkler,560.6957258419621,30.239193700259786,354.1869745291204,44.69190766754359,479.644693475232,2.9714392188322956,2.938766644937659,1429.6831341374618,Counterfactual,Reduced_Input
Rice,Organic,152.51607065947076,Flood,270.1896405775605,26.583402483637048,751.9506768581618,89.29843279782136,252.03645826560813,15.0,2.3469992667368844,1326.4422397531998,Baseline,None
Rice,Organic,113.0645741409431,Flood,204.11555305992846,27.8932125327675,751.9506768581618,89.29843279782136,194.7204651642838,11.55192764444205,1.0102416385230475,784.5706645552032,Counterfactual,Reduced_Input
Rice,Organic,94.487238391407,Flood,211.1411981848785,28.33100562847804,751.9506768581618,89.29843279782136,203.51512255637869,11.684989766983314,1.0087382753436855,796.2438727833799,Counterfactual,Reduced_Input
Rice,Organic,113.80619520232088,Flood,224.37841064316652,28.46543585815589,751.9506768581618,89.29843279782136,216.5407070356671,9.713068455074803,1.296735935278701,845.79472712559,Counterfactual,Reduced_Input
Soybean,Organic,176.28492699829928,Flood,588.1955301182767,31.601708236154117,1232.7263458633577,52.12057969965137,505.51390533966384,4.366466085507888,2.158410856805964,1257.8819928055382,Baseline,None
Soybean,Organic,118.84432385487158,Flood,502.0125780748687,33.015715470217216,1232.7263458633577,52.12057969965137,439.7258245033825,3.435791912217396,1.126792718199038,861.4048523321308,Counterfactual,Reduced_Input
Soybean,Organic,117.70710458371725,Flood,444.5803730011726,32.933196073243195,1232.7263458633577,52.12057969965137,393.6583584536612,2.9294184875719487,1.1736374607586348,816.6377839490331,Counterfactual,Reduced_Input
Soybean,Organic,130.72088614089765,Flood,476.6468962763554,32.75820783812936,1232.7263458633577,52.12057969965137,423.7512980112926,3.421517995298395,1.3579347263103576,913.9537963342391,Counterfactual,Reduced_Input
Rice,Synthetic,193.72313274542347,Rainfed,593.7255852358995,22.09054782471707,1056.47023368265,71.99668028152816,503.0864370586972,2.3576165607289234,2.37844854502513,1270.804517494409,Baseline,None
Rice,Synthetic,135.39113086236915,Rainfed,472.26844286849274,23.349875524585254,1056.47023368265,71.99668028152816,404.6849610381895,1.8199675750770636,1.9430041918082095,1029.1993995739626,Counterfactual,Reduced_Input
Rice,Synthetic,152.71925732454895,Rainfed,484.81742554210564,23.5176476564506,1056.47023368265,71.99668028152816,417.61679577470653,1.7624820250396191,2.179827204123968,1111.2673532296394,Counterfactual,Reduced_Input
Rice,Synthetic,118.29467818606912,Rainfed,502.42602692626014,23.810495491892073,1056.47023368265,71.99668028152816,434.79824998995633,1.8019871594333035,1.5073281042097733,929.0317040303014,Counterfactual,Reduced_Input
Maize,Mixed,90.48543866779467,Drip,652.5700452830191,23.082318890247542,1329.2413464632,75.81002649260319,551.1639193247954,3.734531760388419,0.23160458107131465,713.5453784937577,Baseline,None
Maize,Mixed,57.89324117544276,Drip,470.2669549551283,24.54248436024049,1329.2413464632,75.81002649260319,404.40945012442273,2.866293515091216,1.0276179931857485,782.2969499710562,Counterfactual,Reduced_Input
Maize,Mixed,57.47893855808865,Drip,562.8185343433037,24.646483872626163,1329.2413464632,75.81002649260319,479.8547558657129,2.793153975787208,0.4147389143821094,673.2758017462617,Counterfactual,Reduced_Input
Maize,Mixed,55.91005988857126,Drip,493.0416978371056,24.177750425011567,1329.2413464632,75.81002649260319,424.81698643190924,2.906104423920376,1.3177462810347924,890.1579887782868,Counterfactual,Reduced_Input
Rice,Organic,248.25286187408457,Rainfed,891.7299277936899,27.545554888916165,493.31818036383055,87.53359949811127,740.7210204406321,3.0719460571719353,2.6856179598455814,1617.8338239039138,Baseline,None
Rice,Organic,158.34913912550854,Rainfed,730.0728169841693,28.7282334097909,493.31818036383055,87.53359949811127,624.143323838715,1.906205142188491,1.262046188633461,1047.8882166061987,Counterfactual,Reduced_Input
Rice,Organic,210.26770623326576,Rainfed,691.8700835903629,28.791878923028033,493.31818036383055,87.53359949811127,592.4381548861052,1.919160979868151,2.3499265182592013,1340.695281824051,Counterfactual,Reduced_Input
Rice,Organic,185.99935300892744,Rainfed,760.3458137731636,28.621569641681848,493.31818036383055,87.53359949811127,639.3384085526891,2.1869458844705307,2.348039960119767,1393.7279637801428,Counterfactual,Reduced_Input
Rice,Mixed,249.100166408028,Flood,468.29905410080244,33.545516429059354,947.9053352658458,82.04886305872046,415.6228924366742,15.0,3.763217554180821,1912.061723582559,Baseline,None
Rice,Mixed,153.30277524501594,Flood,402.66342771010375,35.069475858869296,947.9053352658458,82.04886305872046,363.83119299028937,11.22468761672554,1.545624729776578,1105.0445528818482,Counterfactual,Reduced_Input
Rice,Mixed,159.26196614445652,Flood,345.82178783513075,34.671939684769,947.9053352658458,82.04886305872046,316.88155133904183,9.959917447542999,1.6997136847584045,1072.3941655856213,Counterfactual,Reduced_Input
Rice,Mixed,186.7567237596098,Flood,374.95885934108406,34.91271243739131,947.9053352658458,82.04886305872046,341.2829155673126,11.467995740953457,1.4103277155452552,1048.260468323635,Counterfactual,Reduced_Input
Soybean,Synthetic,132.53911369278143,Drip,641.7242089046703,10.324324780151175,366.2572618812288,78.56685184514052,522.7017856407126,2.9197770198152613,2.137047981465367,1232.5365096127734,Baseline,None
Soybean,Synthetic,111.56814208361759,Drip,534.3746015420664,11.525326005912474,366.2572618812288,78.56685184514052,439.9483983553779,1.9449318336859556,1.878860925242559,1048.4722499198092,Counterfactual,Reduced_Input
Soybean,Synthetic,87.20949848837826,Drip,518.4953109752523,11.597972933849372,366.2572618812288,78.56685184514052,430.6384269589361,2.2812680581758613,0.5808447834200552,660.7618738725091,Counterfactual,Reduced_Input
Soybean,Synthetic,93.19760860206732,Drip,565.6735245744775,11.603806588169785,366.2572618812288,78.56685184514052,467.30033336363135,2.2064006586339753,0.8220823917369771,767.4409025670999,Counterfactual,Reduced_Input
Sugarcane,Mixed,163.1114731056668,Drip,294.53955461377006,19.088461735745632,1235.6711106372559,43.814748934993546,270.26051531614775,2.239478429260518,2.0250863888357413,929.7232199207116,Baseline,None
Sugarcane,Mixed,134.841843183738,Drip,209.26686253141568,20.58610356637077,1235.6711106372559,43.814748934993546,192.16015975872554,1.4046110486407397,1.3568892768226168,631.6284404678838,Counterfactual,Reduced_Input
Sugarcane,Mixed,117.9126840231821,Drip,237.78310914556852,20.14165721155634,1235.6711106372559,43.814748934993546,214.35047956910563,1.6721000104373336,1.2414936103707304,626.1180757205166,Counterfactual,Reduced_Input
Sugarcane,Mixed,105.30125275820342,Drip,251.69059795112003,20.29319512961133,1235.6711106372559,43.814748934993546,219.2669693877099,1.499228141963987,1.1758686517727641,607.1565311650933,Counterfactual,Reduced_Input
Wheat,Synthetic,121.61663050022071,Rainfed,336.03604000515645,13.312955980394378,1469.5350117893086,46.1528845839026,283.82359292103035,3.9418912513735695,1.1830466164352977,734.9187659030883,Baseline,None
Wheat,Synthetic,94.74245567422199,Rainfed,271.0849048779665,15.16879632426754,1469.5350117893086,46.1528845839026,235.34080855831263,2.856121026612847,1.3048242095518017,695.5814486700707,Counterfactual,Reduced_Input
Wheat,Synthetic,85.89808401036136,Rainfed,237.69488330739696,15.038231586676861,1469.5350117893086,46.1528845839026,203.17309421523382,3.0560286216181805,1.4255834606188966,704.3976810201195,Counterfactual,Reduced_Input
Wheat,Synthetic,73.24938875789263,Rainfed,286.27666044658474,14.748240755507627,1469.5350117893086,46.1528845839026,243.7211760101152,2.7850367723467153,0.9447509806289667,594.8828875462152,Counterfactual,Reduced_Input
Soybean,Organic,114.27046012969545,Sprinkler,749.1659823577521,28.40840566366611,1280.3854481014378,65.76483472586828,635.810753239586,1.6280162457349538,1.563044462148055,1142.2984091030803,Baseline,None
Soybean,Organic,76.97585324449976,Sprinkler,625.0622215461816,30.383199683406716,1280.3854481014378,65.76483472586828,534.7063481589092,1.2598011151768989,0.5303721540145714,724.2522779346739,Counterfactual,Reduced_Input
Soybean,Organic,75.40520121712387,Sprinkler,628.9110985970243,29.442654734021975,1280.3854481014378,65.76483472586828,537.3648561608427,1.1905813461666006,0.8938348900920755,833.4921870624462,Counterfactual,Reduced_Input
Soybean,Organic,73.4450912554744,Sprinkler,638.8711373121757,29.537142146078082,1280.3854481014378,65.76483472586828,547.550743913944,1.2217458585430547,0.3073594621876319,669.6875101094346,Counterfactual,Reduced_Input
Wheat,Synthetic,53.69464828186586,Drip,894.8664925444432,17.474683488833314,1087.444312662505,75.32420179546767,733.9159995393323,4.305435687363882,0.22712928723130615,909.2364193183587,Baseline,None
Wheat,Synthetic,44.12386093804163,Drip,776.2326706721765,18.910403362071918,1087.444312662505,75.32420179546767,641.960424827146,3.012997680840164,-0.08418282204494887,692.1988858787553,Counterfactual,Reduced_Input
Wheat,Synthetic,42.63199447880507,Drip,772.1883384846631,18.65785412431796,1087.444312662505,75.32420179546767,633.1461955477845,3.0034672426851436,0.22468915186921662,775.1902438719396,Counterfactual,Reduced_Input
Wheat,Synthetic,40.9471023955639,Drip,769.8978954566178,19.36093406756375,1087.444312662505,75.32420179546767,636.7705811941343,2.9958153604215667,0.6399280110778899,902.3645125058846,Counterfactual,Reduced_Input
Sugarcane,Mixed,125.25176008070957,Sprinkler,1056.315918101452,29.6904837419034,1074.1589109816482,44.51635038918387,881.6307632767117,3.427999933380234,1.462407204392186,1403.128108520089,Baseline,None
Sugarcane,Mixed,105.32803290117312,Sprinkler,767.488689221304,31.342680484159274,1074.1589109816482,44.51635038918387,653.0468313611016,2.3608681636170448,1.0406317111792296,1022.1767853829381,Counterfactual,Reduced_Input
Sugarcane,Mixed,84.48228276948505,Sprinkler,828.4114297074392,30.76770398219487,1074.1589109816482,44.51635038918387,700.0421255179544,2.631274128254145,0.9490934806723322,1048.6538359646631,Counterfactual,Reduced_Input
Sugarcane,Mixed,100.04893399312095,Sprinkler,827.4303376361443,31.556970285373893,1074.1589109816482,44.51635038918387,697.4493375025864,2.150811940634663,1.023314161837186,1056.1672562459344,Counterfactual,Reduced_Input
Wheat,Mixed,90.25684445017366,Sprinkler,1030.9764858657986,26.2970017918268,318.97695673423146,87.244509646885,856.3850172323162,2.5650587098819257,0.3207715103421903,1016.1013950613369,Baseline,None
Wheat,Mixed,70.78460393035462,Sprinkler,799.797820249337,28.005173442696485,318.97695673423146,87.244509646885,675.2971572239582,1.7467751796965565,0.6672602226861822,917.8100830768543,Counterfactual,Reduced_Input
Wheat,Mixed,80.08700222110801,Sprinkler,773.1925277282851,27.64344928042123,318.97695673423146,87.244509646885,651.0892654967969,1.7293273886242773,0.9380510723626168,973.8616697764637,Counterfactual,Reduced_Input
Wheat,Mixed,56.85735944285443,Sprinkler,721.9809252703052,27.87240727619551,318.97695673423146,87.244509646885,614.2412341732992,1.6268465995861887,0.7575559971253374,880.6640863063044,Counterfactual,Reduced_Input
Wheat,Organic,106.86143288406402,Sprinkler,1094.634056997269,14.486446986486841,1354.7829518028893,80.14866506239005,897.616365639285,1.1301190291459773,1.1712124988208052,1274.8906660165344,Baseline,None
Wheat,Organic,81.95892956784603,Sprinkler,811.7789201192732,15.721573029094861,1354.7829518028893,80.14866506239005,666.4249956142397,0.6782099460780232,1.1275152546353335,1019.3797901475197,Counterfactual,Reduced_Input
Wheat,Organic,78.19000276066731,Sprinkler,785.2622673611353,16.038821587491395,1354.7829518028893,80.14866506239005,647.2927820960157,0.7822625676024367,0.8881721153462134,931.5246366592482,Counterfactual,Reduced_Input
Wheat,Organic,82.40893489584836,Sprinkler,820.4619473802263,16.2519588835579,1354.7829518028893,80.14866506239005,673.7778259829759,0.8089427561931141,1.3938294323580287,1109.3625657304963,Counterfactual,Reduced_Input
Sugarcane,Synthetic,258.1288456649095,Rainfed,342.52193884991993,14.222297255515167,566.8463853510243,53.06151155143303,294.5839270904953,4.811850746598008,2.1614533610458664,1058.9932973471136,Baseline,None
Sugarcane,Synthetic,164.03841019176102,Rainfed,256.6506596047329,16.090614797634036,566.8463853510243,53.06151155143303,231.3314864829084,3.459090576617243,2.345398728557359,1016.7375720084325,Counterfactual,Reduced_Input
Sugarcane,Synthetic,174.41233526709948,Rainfed,291.92783303682546,15.71882936916372,566.8463853510243,53.06151155143303,255.59104772563165,3.631449987965925,1.9370167089963624,923.6082767056957,Counterfactual,Reduced_Input
Sugarcane,Synthetic,206.24830868282368,Rainfed,260.41667491088185,15.34933279951574,566.8463853510243,53.06151155143303,230.14698860621817,3.1765889911795093,2.6332172845264035,1094.260464174574,Counterfactual,Reduced_Input
Soybean,Mixed,53.842545677197194,Rainfed,366.52267925823685,18.38349548281693,965.2983345023848,46.474042232242724,317.5860571759553,3.2893584418956237,1.0976214483211941,726.9112098230618,Baseline,None
Soybean,Mixed,37.10130632647334,Rainfed,265.4644835564597,19.399030545800876,965.2983345023848,46.474042232242724,239.83151375267212,2.286948433612826,0.6769578795257949,498.73867269167965,Counterfactual,Reduced_Input
Soybean,Mixed,33.95303746010344,Rainfed,271.741760302924,20.19866778650357,965.2983345023848,46.474042232242724,241.55973060748977,2.631468430058448,0.5730094046252296,478.10324393726944,Counterfactual,Reduced_Input
Soybean,Mixed,45.239160413937256,Rainfed,275.49190516950813,19.61461044499705,965.2983345023848,46.474042232242724,240.94180068241297,2.604525665076456,0.917656731849704,579.5166484005362,Counterfactual,Reduced_Input
Soybean,Mixed,176.41546720446183,Drip,1031.7678285758066,28.525893705417044,1211.6856064076228,60.917313882892465,859.5699598680927,4.792458180170143,2.1840620581787173,1630.231907709604,Baseline,None
Soybean,Mixed,110.20035179958931,Drip,840.475099431044,29.84154431717112,1211.6856064076228,60.917313882892465,710.897793971818,2.8755643047203563,1.6018599793438701,1260.1411754343003,Counterfactual,Reduced_Input
Soybean,Mixed,150.6139561065593,Drip,768.3745689767653,30.491800319636308,1211.6856064076228,60.917313882892465,654.1083867444133,2.9741843404866444,1.3863482525038675,1141.594774502732,Counterfactual,Reduced_Input
Soybean,Mixed,152.10553903776815,Drip,759.5516673200116,29.946861265830023,1211.6856064076228,60.917313882892465,648.1160724353294,3.606867968022446,2.472554919476299,1475.1091376398276,Counterfactual,Reduced_Input
Maize,Synthetic,68.65226944990329,Sprinkler,829.4436669816538,26.01183125783113,608.0423677596111,88.22672109037967,701.1486180174738,4.001154086595836,0.4466592782368074,934.2819350969382,Baseline,None
Maize,Synthetic,57.684275627543165,Sprinkler,605.7224808710264,27.673673242669032,608.0423677596111,88.22672109037967,520.2851477973879,2.4649736364660972,0.5705378520433833,751.9297686179686,Counterfactual,Reduced_Input
Maize,Synthetic,41.752953983943684,Sprinkler,598.8584868797508,27.016037179114143,608.0423677596111,88.22672109037967,508.38370880255,2.488990934783037,0.13897434464484,612.0228368762882,Counterfactual,Reduced_Input
Maize,Synthetic,54.60157767329074,Sprinkler,745.1566562369381,27.912757672675717,608.0423677596111,88.22672109037967,627.3579803279918,3.150399306852375,0.9023872381897189,975.0293599798373,Counterfactual,Reduced_Input
Wheat,Mixed,246.61262804439835,Rainfed,492.99147611104746,12.089076655269807,885.3832234151463,42.739556717816846,407.78253411767645,1.9487723613788641,2.478507916488817,1195.0972022658154,Baseline,None
Wheat,Mixed,197.7619643412087,Rainfed,426.9242294757762,14.068517147101124,885.3832234151463,42.739556717816846,359.97639138709724,1.3827961533011692,2.2270227485011365,1058.1990742729652,Counterfactual,Reduced_Input
Wheat,Mixed,180.9944725100992,Rainfed,377.2199453111291,13.707423068724271,885.3832234151463,42.739556717816846,318.3137166933746,1.4377461300339651,1.5406749301416651,813.3784991264399,Counterfactual,Reduced_Input
Wheat,Mixed,168.68068423489416,Rainfed,408.5108140967961,14.046322523611359,885.3832234151463,42.739556717816846,348.46426122513856,1.4606280055574434,1.8530912953116494,937.2011673669463,Counterfactual,Reduced_Input
Soybean,Mixed,158.5990490183537,Sprinkler,1018.5224817818687,17.38443987938402,1425.3116040293191,68.73934686319868,826.5120765750842,2.39119445325613,1.3993308087249277,1303.2925189065159,Baseline,None
Soybean,Mixed,102.11778834782129,Sprinkler,726.9179464595107,18.70621857452228,1425.3116040293191,68.73934686319868,602.0656457582947,1.441373519945949,0.5844413627342218,812.2635098517416,Counterfactual,Reduced_Input
Soybean,Mixed,122.70838140613724,Sprinkler,742.465505347595,18.595445157945633,1425.3116040293191,68.73934686319868,613.1453005766238,1.4802255463929144,1.4894266126774203,1094.0000698143178,Counterfactual,Reduced_Input
Soybean,Mixed,107.35683418987112,Sprinkler,804.9808340698721,18.552148764555888,1425.3116040293191,68.73934686319868,664.2104541393622,1.8462877113564946,0.692441433951548,916.7151942408359,Counterfactual,Reduced_Input
Soybean,Mixed,288.68168778641564,Drip,381.8469729697904,20.090759094634183,1444.8321599888268,77.50591132073345,325.8984804338157,4.951542886070621,3.4026165326860576,1463.6667793260262,Baseline,None
Soybean,Mixed,212.461864163775,Drip,315.35988571232224,21.791735795696706,1444.8321599888268,77.50591132073345,284.71484625766584,3.102434439981751,2.6212144568873676,1143.3976154096451,Counterfactual,Reduced_Input
Soybean,Mixed,234.56093191015546,Drip,338.5705656754878,22.032455741906304,1444.8321599888268,77.50591132073345,305.0322492871983,3.3016502737501208,2.750091244122966,1207.100696879595,Counterfactual,Reduced_Input
Soybean,Mixed,182.17855380990338,Drip,334.7360546744864,21.227812515217597,1444.8321599888268,77.50591132073345,290.6158830669882,3.6688592524824197,2.4861484185501124,1123.209593106982,Counterfactual,Reduced_Input
Wheat,Mixed,242.9161037168976,Flood,327.53767635636746,34.245765991203115,587.2378429067694,62.38713407186874,301.11229822740654,2.527467389046495,2.936224688201537,1239.293940037627,Baseline,None
Wheat,Mixed,163.95057924203013,Flood,293.83563826480037,35.67390713387539,587.2378429067694,62.38713407186874,270.73691931661665,1.575195411168744,1.6600069053267845,804.798862383217,Counterfactual,Reduced_Input
Wheat,Mixed,174.3964748448934,Flood,251.3133873182214,35.71089044996567,587.2378429067694,62.38713407186874,245.02084101139133,1.8236886987873875,1.9965273049375405,885.578195352463,Counterfactual,Reduced_Input
